,COD_IBGE,POPULACAO_2019,qtd_obitos_ate_um_ano_2019,qtd_NASC_2019,qtd_nasc_7_mais_consultas_2019,qtd_nasc_baixo_peso_2019,qtd_OBITOS_2019,qtd_obitos_homicidio_2019,qtd_obitos_acidente_2019,qtd_obitos_suicidios_2019,qtd_obitos_agressoes_2019,qtd_obitos_maternos_2019,qtd_nasc_maes_10_14_2019,qtd_nasc_maes_15_17_2019,tx_mortalidade_infantil_2019,tx_nasc_7_mais_consultas_2019,tx_nasc_baixo_peso_2019,tx_obitos_2019,tx_obitos_homicidio_2019,tx_obitos_acidente_2019,tx_obitos_suicidio_2019,tx_obitos_agressoes_2019,tx_obitos_maternos_diretos_2019,tx_nasc_mae_10_14_2019,tx_nasc_mae_15_17_2019,PVA_AGR_2018,PVA_IND_2018,PVA_SERV_2018,PVA_ADM_2018,VAB_2018,IMP_PRDT_2018,PIB_2018,PIBPC_2018,ATV_VAB1_2018,ATV_VAB2_2018,ATV_VAB3_2018,vapc_2018,PESCADUNICO_TOT_07_2021,PESCADUNICO_PCD_07_2021,PESCADUNICO_SIT_EXT_POBREZA_07_2021,PESCADUNICO_SIT_POBREZA_07_2021,tx_PESCADUNICO_PCD_07_2021,tx_PESCADUNICO_SIT_EXT_POBREZA_07_2021,tx_PESCADUNICO_SIT_POBREZA_07_2021,qtd_INTERNACOES_2019,int_drsai_2019,tx_interdrsai_2019,int_sap_2019,tx_intersap_2019,MSAU01_2018,MSAU10_2018,MSAU101A_2018,MSAU101B_2018,MSAU102_2018,MSAU111_2018,MSAU112_2018,MSAU113_2018,MSAU114_2018,MSAU12_2018,MSAU13_2018,MSAU141_2018,MSAU142_2018,MSAU143_2018,MSAU15_2018,MSAU1511_2018,MSAU1512_2018,MSAU1513_2018,MSAU1514_2018,MSAU1515_2018,MSAU1516_2018,MSAU1517_2018,MSAU1518_2018,MSAU1519_2018,MSAU161_2018,MSAU162_2018,MSAU163_2018,MSAU164_2018,MSAU165_2018,MSAU166_2018,MSAU167_2018,MSAU168_2018,MSAU169_2018,MSAU1610_2018,MSAU1611_2018,MSAU1612_2018,MSAU1613_2018,MSAU17_2018,MSAU18_2018,MSAU181_2018,MSAU19_2018,MSAU191_2018,MSAU20_2018,MSAU201_2018,MSAU21_2018,MSAU22_2018,MSAU2211_2018,MSAU2212_2018,MSAU2213_2018,MSAU2214_2018,MSAU2215_2018,MSAU2216_2018,MSAU2217_2018,MSAU23_2018,MSAU24_2018,MSAU25_2018,MSAU26_2018,MSAU271_2018,MSAU2711_2018,MSAU272_2018,MSAU2721_2018,MSAU273_2018,MSAU274_2018,MSAU2741_2018,MSAU275_2018,MSAU2751_2018,MSAU276_2018,MSAU2761_2018,MSAU277_2018,MSAU2771_2018,MSAU28_2018,MSAU281_2018,MSAU29_2018,MSAU2911_2018,MSAU2912_2018,MSAU2913_2018,MSAU2914_2018,MSAU2915_2018,MSAU30_2018,MSAU3011_2018,MSAU3012_2018,MSAU31_2018,MSAU3111_2018,MSAU3112_2018,MSAU3113_2018,MSAU3114_2018,MSAU3115_2018,MSAU3116_2018,MSAU321_2018,MSAU322_2018,MSAU323_2018,MSAU324_2018,MSAU325_2018,MSAU326_2018,MSAU33_2018,MSAU34_2018,MSAU35_2018,MSAU36_2018,MSAU37_2018,MSAU381_2018,MSAU382_2018,MSAU383_2018,MSAU384_2018,MSAU385_2018,MSAU386_2018,MSAU387_2018,MSAU388_2018,MSAU39_2018,MSAU3911_2018,MSAU3912_2018,MSAU3913_2018,MSAU3914_2018,MSAU3915_2018,MSAU3916_2018,MSAU3917_2018,MSAU3918_2018,MSAU3919_2018,MSAU40_2018,MSAU411_2018,MSAU412_2018,MSAU413_2018,MSAU414_2018,MSAU415_2018,MSAU416_2018,MSAU42_2018,MSAU43_2018,MSAU44_2018,MSAU456_2018,MSAU451_2018,MSAU452_2018,MSAU453_2018,MSAU454_2018,MSAU455_2018,MSAU46_2018,MSAU47_2018,MSAU48_2018,MSAU49_2018,MSAU491_2018,MSAU4911_2018,MSAU50_2018,MSAU501_2018,MSAU51_2018,MSAU51111_2018,MSAU51112_2018,MSAU51121_2018,MSAU51122_2018,MSAU51131_2018,MSAU51132_2018,MSAU521_2018,MSAU5211_2018,MSAU522_2018,MSAU5221_2018,MSAU53_2018,MSAU541_2018,MSAU542_2018,MSAU543_2018,MSAU544_2018,mun_MUNNOME,mun_MUNNOMEX,mun_AMAZONIA,mun_FRONTEIRA,mun_CAPITAL,mun_UFCOD,mun_MSAUDCOD,mun_RSAUDCOD,mun_CSAUDCOD,mun_ANOEXT,mun_SUCESSOR,mun_LATITUDE,mun_LONGITUDE,mun_ALTITUDE,mun_AREA,mun_codigo_adotado,uf_SIGLA_UF,uf_CODIGO,uf_DESCRICAO,mun_coordenadas
4674,355560,10110,2.0,111.0,96.0,16.0,77,0.0,4.0,0.0,0.0,0.0,1.0,2.0,18.01801801801802,86.48648648648648,14.414414414414416,0.76162215628091,0.0,39.56478733926805,0.0,0.0,0.0,0.9009009009009008,1.8018018018018016,37069846.0,34759963.0,83044078.0,46108.31,200982197.0,22402032.0,223384229.0,22187.55,Demais serviços,"Administração, defesa, educação e saúde públicas e seguridade social","Agricultura, inclusive apoio à agricultura e a pós colheita",19962475.0,2957,517,81,516,17.483936422049375,2.7392627663172133,17.450118363205952,,,,,,Secretaria exclusiva,Sim,2873,2009,Paritário,Sim,Sim,Sim,Sim,12,31,Não,Sim,-,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,2014,Sim,10,Sim,2017,Não,Não,-,-,-,-,-,-,-,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,-,Sim,4.0,8.0,4.0,21.0,4.0,Sim,4.0,4.0,Não,-,-,-,-,-,-,Não,Não,Sim,Não,Não,-,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,-,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Não,-,Sim,Não,Sim,Não,Não,Não,-,Sim,Sim,Na equipe de Saúde da Família responsável pelo paciente,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,-,-,Não,-,Não,-,-,-,-,-,-,Não,-,Não,-,Não,Sim,Sim,Sim,-,Uchoa,UCHOA,N,N,N,35,3590,3522,35900,,,-20.953,-49.175,485.0,252213.0,355560,SP,35,SAO PAULO,"-20.953,-49.175"
4675,355580,9114,1.0,90.0,79.0,11.0,87,1.0,1.0,0.0,1.0,0.0,1.0,3.0,11.11111111111111,87.77777777777777,12.22222222222222,0.9545753785385124,0.0109721307877989,10.97213078779899,0.0,10.97213078779899,0.0,1.1111111111111112,3.333333333333333,63306.06,22077632.0,85442.1,32917028.0,203742.82,11526782.0,215269602.0,23635.22,Demais serviços,"Agricultura, inclusive apoio à agricultura e a pós colheita","Administração, defesa, educação e saúde públicas e seguridade social",22369655.0,2925,554,724,459,18.94017094017094,24.752136752136757,15.692307692307692,254.0,49.0,19.291338582677163,77.0,30.314960629921263,Secretaria exclusiva,Sim,1782,1991,Paritário,Não,Sim,Não,Não,12,32,Não,Sim,-,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,2015,Sim,11,Sim,2018,Não,Não,-,-,-,-,-,-,-,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,-,Sim,3.0,6.0,3.0,21.0,3.0,Sim,2.0,2.0,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,Sim,-,-,-,-,-,Sim,Sim,Sim,Em setor específico na Unidade Básica de Saúde,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,-,-,Não,-,Não,-,-,-,-,-,-,Não,-,Não,-,Sim,Sim,Sim,Sim,-,Urânia,URANIA,N,N,N,35,3590,3522,35900,,,-20.246,-50.643,458.0,209273.0,355580,SP,35,SAO PAULO,"-20.246,-50.643"
4676,355590,1165,0.0,11.0,8.0,1.0,24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,72.72727272727273,9.090909090909092,2.060085836909871,0.0,85.83690987124463,0.0,0.0,0.0,0.0,9.090909090909092,16080957.0,1905749.0,10739153.0,11617502.0,40343362.0,1021044.0,41364405.0,35143.93,"Agricultura, inclusive apoio à agricultura e a pós colheita","Administração, defesa, educação e saúde públicas e seguridade social",Demais serviços,34276433.0,450,22,233,44,4.888888888888889,51.77777777777778,9.77777777777778,,,,,,Secretaria exclusiva,Sim,957,1997,Paritário,Não,Sim,Não,Não,12,16,Não,Sim,-,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,2017,Sim,12,Sim,2018,Sim,Não,-,-,-,-,-,-,-,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,1.0,1.0,1.0,3.0,1.0,Sim,1.0,1.0,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,-,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,-,Não,-,-,-,-,-,Sim,Sim,Sim,Em setor específico na Unidade Básica de Saúde,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,-,-,Não,-,Não,-,-,-,-,-,-,Não,-,Não,-,Sim,Sim,Sim,Sim,-,Uru,URU,N,N,N,35,3590,3510,35900,,,-21.784,-49.281,427.0,147581.0,355590,SP,35,SAO PAULO,"-21.784,-49.281"
4677,355600,13809,2.0,118.0,101.0,12.0,130,0.0,3.0,3.0,0.0,0.0,0.0,2.0,16.949152542372882,85.59322033898306,10.16949152542373,0.9414150191903832,0.0,21.72496198131653,21.72496198131653,0.0,0.0,0.0,1.694915254237288,96530599.0,24013349.0,190941698.0,56556244.0,368041.89,24437144.0,392479034.0,28591.76,Demais serviços,"Agricultura, inclusive apoio à agricultura e a pós colheita","Administração, defesa, educação e saúde públicas e seguridade social",26811531.0,3812,146,1100,475,3.830010493179433,28.856243441762853,12.460650577124868,475.0,30.0,6.315789473684211,258.0,54.315789473684205,Secretaria exclusiva,Sim,1535,1991,Tem maior representação da sociedade civil,Sim,Sim,Não,Sim,9,26,Não,Sim,-,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,2015,Sim,24,Sim,2018,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,-,Sim,1.0,1.0,1.0,5.0,1.0,Sim,1.0,1.0,Não,-,-,-,-,-,-,Não,Não,Não,Não,Sim,-,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,-,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,-,Sim,-,-,-,-,-,Sim,Não,Sim,Em setor específico na Unidade Básica de Saúde,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,Não,-,Não,-,-,-,-,-,-,Não,-,Não,-,Sim,Sim,Sim,Sim,-,Urupês,URUPES,N,N,N,35,3590,3522,35900,,,-21.202,-49.29,436.0,324785.0,355600,SP,35,SAO PAULO,"-21.202,-49.29"
4678,355620,129193,9.0,1362.0,1192.0,109.0,822,1.0,14.0,8.0,1.0,0.0,3.0,28.0,6.607929515418502,87.51835535976505,8.002936857562409,0.6362573823659177,0.0007740357449707,10.836500429589838,6.192285959765622,0.7740357449707027,0.0,0.2202643171806167,2.055800293685756,44522978.0,1515242489.0,2990544487.0,592668061.0,5142978015.0,1056589439.0,6199567454.0,48768.26,Demais serviços,Indústrias de transformação,Comércio e reparação de veículos automotores e motocicletas,40456707.0,13464,1644,5748,1318,12.210338680926917,42.69162210338681,9.78906714200832,4182.0,9.0,0.2152080344332855,280.0,6.695361071257771,Secretaria exclusiva,Sim,2387,1991,Paritário,Não,Sim,Não,Sim,15,40,Não,Sim,-,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,2015,Sim,12,Sim,2017,Não,Não,-,-,-,-,-,-,-,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,Não,,,,,,,,,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,-,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,-,Sim,Não,Sim,Não,Não,Não,-,Não,Não,Setor específico do órgão gestor municipal da saúde,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,-,-,Sim,1,Sim,0,1,0,1,0,0,Não,-,Não,-,Não,Sim,Sim,Sim,-,Valinhos,VALINHOS,N,N,N,35,3590,3512,35900,,,-22.971,-46.996,660.0,148528.0,355620,SP,35,SAO PAULO,"-22.971,-46.996"
4679,355635,10537,3.0,108.0,87.0,15.0,68,0.0,2.0,0.0,0.0,0.0,0.0,6.0,27.77777777777777,80.55555555555556,13.88888888888889,0.6453449748505268,0.0,18.980734554427254,0.0,0.0,0.0,0.0,5.555555555555555,8577387.0,10911548.0,65634408.0,36464136.0,121587.48,10275611.0,131863091.0,12706.02,Demais serviços,"Administração, defesa, educação e saúde públicas e seguridade social",Comércio e reparação de veículos automotores e motocicletas,11715887.0,2608,165,578,392,6.3266871165644165,22.16257668711656,15.030674846625766,,,,,,Secretaria em conjunto com outras políticas setoriais,Sim,171,1997,Tem maior representação governamental,Sim,Sim,Sim,Sim,12,7,Não,Sim,-,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,2011,Sim,12,Sim,2018,Não,Não,-,-,-,-,-,-,-,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,Não,,,,,,,,,Sim,1,0,1,0,1,1,Não,Não,Não,Não,Sim,-,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,-,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,-,Sim,-,-,-,-,-,Sim,Sim,Sim,Em setor específico na Unidade Básica de Saúde,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,-,-,Não,-,Não,-,-,-,-,-,-,Não,-,Não,-,Sim,Sim,Sim,Sim,-,Vargem,VARGEM,N,N,N,35,3590,3512,35900,,,-22.889,-46.414,845.0,142596.0,355635,SP,35,SAO PAULO,"-22.889,-46.414"
4680,355645,52597,4.0,816.0,652.0,74.0,280,2.0,5.0,2.0,3.0,1.0,0.0,20.0,4.901960784313726,79.90196078431373,9.068627450980392,0.5323497537882389,0.0038024982413445,9.506245603361409,3.802498241344563,5.703747362016845,122.54901960784314,0.0,2.450980392156863,25636466.0,480296709.0,1048812418.0,211336795.0,1766082387.0,316612922.0,2082695309.0,40282.68,Demais serviços,Indústrias de transformação,Comércio e reparação de veículos automotores e motocicletas,34158879.0,11782,813,5111,1544,6.900356475980309,43.37973179426243,13.104736038024104,,,,,,Secretaria exclusiva,Sim,88,1991,Paritário,Sim,Sim,Sim,Sim,10,18,Não,Sim,-,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,2015,Sim,10,Sim,2017,Não,Não,-,-,-,-,-,-,-,Não,Não,Sim,Sim,Sim,1,Não,-,Não,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,8.0,18.0,13.0,39.0,24.0,Sim,5.0,9.0,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,-,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,-,Sim,-,-,-,-,-,Sim,Sim,Sim,Setor específico do órgão gestor municipal da saúde,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,-,-,Não,-,Não,-,-,-,-,-,-,Não,-,Não,-,Não,Sim,Não,Não,-,Vargem Grande Paulista,VARGEM GRANDE PAULISTA,N,N,N,35,3590,3505,35900,,,-23.603,-47.026,875.0,33512.0,355645,SP,35,SAO PAULO,"-23.603,-47.026"
4681,355660,10843,1.0,110.0,80.0,9.0,80,0.0,0.0,1.0,0.0,0.0,0.0,4.0,9.09090909090909,72.72727272727273,8.181818181818182,0.7378031909988011,0.0,0.0,9.222539887485013,0.0,0.0,0.0,3.636363636363636,14118341.0,7766588.0,73570682.0,41076335.0,136531946.0,6314965.0,142846912.0,13148.65,Demais serviços,"Administração, defesa, educação e saúde públicas e seguridade social","Agricultura, inclusive apoio à agricultura e a pós colheita",12567374.0,3520,224,799,490,6.363636363636363,22.69886363636364,13.920454545454543,,,,,,"Setor subordinado diretamente
à chefia do Executivo",Sim,2381,2001,Paritário,Não,Sim,Não,Não,12,12,Não,Sim,-,Não,-,-,-,-,-,-,-,-,-,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,2015,Sim,12,Sim,2017,Não,Não,-,-,-,-,-,-,-,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2.0,2.0,2.0,10.0,2.0,Sim,1.0,1.0,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,-,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,-,Não,-,-,-,-,-,Sim,Sim,Sim,Setor específico do órgão gestor municipal da saúde,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,-,-,Não,-,Não,-,-,-,-,-,-,Não,-,Não,-,Sim,Sim,Sim,Sim,-,Vera Cruz,VERA CRUZ,N,N,N,35,3590,3514,35900,,,-22.22,-49.819,628.0,247854.0,355660,SP,35,SAO PAULO,"-22.22,-49.819"
4682,355680,18898,3.0,233.0,166.0,16.0,151,0.0,5.0,1.0,0.0,0.0,1.0,12.0,12.875536480686696,71.24463519313305,6.866952789699571,0.7990263519949201,0.0,26.457826224997355,5.291565244999471,0.0,0.0,0.4291845493562232,5.150214592274678,32554839.0,35167844.0,180856501.0,73067858.0,321647041.0,24174592.0,345821634.0,18419.26,Demais serviços,"Administração, defesa, educação e saúde públicas e seguridade social",Comércio e reparação de veículos automotores e motocicletas,17131667.0,7775,229,291,1119,2.9453376205787785,3.7427652733118975,14.392282958199356,651.0,62.0,9.523809523809524,278.0,42.70353302611368,Secretaria exclusiva,Sim,2523,2007,Paritário,Sim,Sim,Sim,Sim,22,16,Não,Sim,-,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,2017,Sim,12,Sim,2017,Não,Não,-,-,-,-,-,-,-,Não,Sim,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,-,Sim,5.0,5.0,5.0,25.0,7.0,Sim,1.0,2.0,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,-,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,-,Sim,-,-,-,-,-,Sim,Sim,Sim,Setor específico do órgão gestor municipal da saúde,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,-,-,Não,-,Sim,0,1,0,1,0,0,Não,-,Não,-,Sim,Sim,Sim,Sim,-,Viradouro,VIRADOURO,N,N,N,35,3590,3509,35900,,,-20.873,-48.297,528.0,219044.0,355680,SP,35,SAO PAULO,"-20.873,-48.297"
4683,355695,1840,0.0,19.0,17.0,0.0,8,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,89.47368421052632,0.0,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,5.263157894736842,10.526315789473683,7764788.0,1730868.0,12658653.0,12187.5,34341809.0,1587425.0,35929234.0,19590.64,"Administração, defesa, educação e saúde públicas e seguridade social",Demais serviços,"Agricultura, inclusive apoio à agricultura e a pós colheita",18725087.0,738,98,79,58,13.279132791327914,10.70460704607046,7.8590785907859075,,,,,,Secretaria exclusiva,Sim,266,2006,Paritário,Sim,Sim,Sim,Sim,9,16,-,-,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,2015,Sim,11,Sim,2017,Não,Não,-,-,-,-,-,-,-,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,-,Sim,1.0,2.0,1.0,4.0,1.0,Sim,1.0,1.0,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,-,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,-,Sim,-,-,-,-,-,Sim,Sim,Sim,Na equipe de Saúde da Família responsável pelo paciente,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Não,-,-,Não,-,Não,-,-,-,-,-,-,Não,-,Não,-,Não,Sim,Sim,Sim,-,Vitória Brasil,VITORIA BRASIL,N,N,N,35,3590,3522,35900,,,-20.197,-50.484,505.0,49818.0,355695,SP,35,SAO PAULO,"-20.197,-50.484"
4684,355710,94547,8.0,1166.0,1078.0,109.0,698,6.0,23.0,8.0,6.0,0.0,5.0,31.0,6.861063464837049,92.45283018867924,9.34819897084048,0.7382571631040646,0.0063460501126423,24.326525431795822,8.461400150189853,6.34605011264239,0.0,0.4288164665523156,2.6586620926243567,44714222.0,506073769.0,1775030647.0,346713755.0,2672532393.0,256155216.0,2928687.61,31244.0,Demais serviços,Comércio e reparação de veículos automotores e motocicletas,Indústrias de transformação,28511.27,21934,3161,7082,2459,14.41141606638096,32.28777240813349,11.210905443603538,9578.0,130.0,1.3572770933389018,992.0,10.357068281478387,Secretaria exclusiva,Sim,5317,2013,Paritário,Não,Sim,Não,Não,17,32,Sim,Não,-,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,2017,Sim,12,Sim,2018,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,18,Não,-,Não,Não,-,Não,-,Não,-,Não,-,Sim,-,Sim,19.0,66.0,22.0,121.0,21.0,Sim,10.0,10.0,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,-,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,-,Sim,-,-,-,-,-,Sim,Não,Não,Setor específico do órgão gestor municipal da saúde,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,-,Sim,1,Sim,0,2,0,1,0,1,Não,-,Não,-,Sim,Sim,Sim,Sim,-,Votuporanga,VOTUPORANGA,N,N,N,35,3590,3522,35900,,,-20.423,-49.973,525.0,421686.0,355710,SP,35,SAO PAULO,"-20.423,-49.973"
4685,355720,12418,2.0,154.0,124.0,20.0,113,0.0,2.0,0.0,1.0,0.0,1.0,5.0,12.987012987012989,80.51948051948052,12.987012987012983,0.90996939925914,0.0,16.105653084232568,0.0,8.052826542116284,0.0,0.6493506493506493,3.2467532467532463,21980238.0,13094879.0,104571948.0,51831.91,191478974.0,15977118.0,207456093.0,16706.08,Demais serviços,"Administração, defesa, educação e saúde públicas e seguridade social","Agricultura, inclusive apoio à agricultura e a pós colheita",15419.47,4112,316,1850,568,7.684824902723736,44.99027237354085,13.813229571984436,1084.0,34.0,3.136531365313653,225.0,20.756457564575644,Secretaria exclusiva,Sim,2369,1997,Paritário,Não,Sim,Não,Não,12,20,Não,Sim,-,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,-,Não,-,Sim,2017,Não,Não,-,-,-,-,-,-,-,Não,Sim,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,-,Sim,1.0,1.0,1.0,4.0,1.0,Sim,1.0,2.0,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,-,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,-,Sim,-,-,-,-,-,Sim,Sim,Não,Outro,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,-,-,Sim,1,Sim,0,1,0,1,0,0,Não,-,Não,-,Sim,Sim,Sim,Sim,-,Chavantes,CHAVANTES,N,N,N,35,3590,3508,35900,,,-23.039,-49.709,563.0,188212.0,355720,SP,35,SAO PAULO,"-23.039,-49.709"
4985,352044,26686,3.0,255.0,217.0,30.0,210,2.0,3.0,1.0,2.0,0.0,0.0,4.0,11.76470588235294,85.09803921568627,11.76470588235294,0.7869294761298058,0.0074945664393314,11.241849658997229,3.747283219665742,7.494566439331484,0.0,0.0,1.568627450980392,50863972.0,33216719.0,379022733.0,130284854.0,593388277.0,31954592.0,625342869.0,23525.05,Demais serviços,"Administração, defesa, educação e saúde públicas e seguridade social",Comércio e reparação de veículos automotores e motocicletas,22322936.0,5576,350,751,689,6.276901004304161,13.468436154949783,12.356527977044475,2417.0,125.0,5.17170045510964,388.0,16.05295821266032,Secretaria exclusiva,Sim,171,1994,Paritário,Não,Sim,Não,Sim,16,16,Não,Sim,-,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Sim,2017,Sim,12,Sim,2017,Não,Não,-,-,-,-,-,-,-,Não,Sim,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,10.0,15.0,10.0,52.0,10.0,Não,,,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,-,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,-,Sim,Não,Sim,Não,Não,Sim,-,Não,Não,Na equipe de Saúde da Família responsável pelo paciente,Sim,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,-,-,Sim,1,Sim,0,1,0,1,0,0,Não,-,Não,-,Sim,Sim,Sim,Sim,-,Ilha Solteira,ILHA SOLTEIRA,N,N,N,35,3590,3506,35900,,,-20.433,-51.343,0.0,659379.0,352044,SP,35,SAO PAULO,"-20.433,-51.343"
